date,date_string,last_transaction_price,max_price,min_price,avg_price,percentage,profit,total_profit,company_code,scaled
2021-11-26,26.11.2021,75500.0,"76.000,00","75.500,00","75.888,67","-0,21",9,682.998,MPT,0.6039904957718985
2021-11-30,30.11.2021,75000.0,"75.001,00","75.000,00","75.000,11","-1,17",45,3.375.005,MPT,0.5999903997695945
2021-12-01,01.12.2021,75000.0,"75.100,00","75.000,00","75.060,00","0,08",5,375.300,MPT,0.5999903997695945
2021-12-02,02.12.2021,74500.0,"75.000,00","74.200,00","74.554,05","-0,67",37,2.758.500,MPT,0.5959903037672903
2021-12-06,06.12.2021,74501.0,"74.501,00","74.501,00","74.501,00","-0,07",1,74.501,MPT,0.595998303959295
2021-12-07,07.12.2021,74000.0,"74.000,00","74.000,00","74.000,00","-0,67",4,296.000,MPT,0.5919902077649863
2021-12-10,10.12.2021,74061.0,"74.300,00","74.061,00","74.127,53","0,17",15,1.111.913,MPT,0.5924782194772674
2021-12-13,13.12.2021,74500.0,"74.500,00","74.500,00","74.500,00","0,50",13,968.500,MPT,0.5959903037672903
2021-12-14,14.12.2021,74700.0,"75.000,00","74.500,00","74.717,65","0,29",17,1.270.200,MPT,0.5975903421682119
2021-12-15,15.12.2021,75000.0,"75.000,00","75.000,00","75.000,00","0,38",7,525.000,MPT,0.5999903997695945
2021-12-16,16.12.2021,74999.0,"75.000,00","74.999,00","74.999,92","0,00",61,4.574.995,MPT,0.5999823995775898
2021-12-17,17.12.2021,74000.0,"74.000,00","74.000,00","74.000,00","-1,33",1,74.000,MPT,0.5919902077649863
2021-12-20,20.12.2021,74000.0,"74.000,00","74.000,00","74.000,00","0,00",1,74.000,MPT,0.5919902077649863
2021-12-21,21.12.2021,74000.0,"74.000,00","74.000,00","74.000,00","0,00",18,1.332.000,MPT,0.5919902077649863
2021-12-22,22.12.2021,74500.0,"74.500,00","74.000,00","74.012,56","0,02",43,3.182.540,MPT,0.5959903037672903
2021-12-23,23.12.2021,74000.0,"74.000,00","74.000,00","74.000,00","-0,02",11,814.000,MPT,0.5919902077649863
2021-12-24,24.12.2021,75000.0,"75.000,00","74.500,00","74.938,71","1,27",31,2.323.100,MPT,0.5999903997695945
2021-12-27,27.12.2021,76000.0,"76.000,00","75.000,00","75.410,26","0,63",39,2.941.000,MPT,0.6079905917742026
2021-12-28,28.12.2021,76000.0,"76.000,00","75.002,00","75.682,00","0,36",11,832.502,MPT,0.6079905917742026
2021-12-29,29.12.2021,76000.0,"76.000,00","76.000,00","76.000,00","0,42",20,1.520.000,MPT,0.6079905917742026
2021-12-30,30.12.2021,78280.0,"78.280,00","78.280,00","78.280,00","3,00",1,78.280,MPT,0.626231029544709
2022-01-03,03.1.2022,78000.0,"78.000,00","77.900,00","77.928,57","-0,45",7,545.500,MPT,0.6239909757834188
2022-01-04,04.1.2022,78500.0,"78.500,00","78.000,00","78.250,00","0,41",20,1.565.000,MPT,0.6279910717857228
2022-01-05,05.1.2022,80000.0,"80.300,00","78.500,00","79.987,04","2,22",81,6.478.950,MPT,0.639991359792635
2022-01-10,10.1.2022,80000.0,"80.600,00","80.000,00","80.054,55","0,08",11,880.600,MPT,0.639991359792635
2022-01-11,11.1.2022,79000.0,"79.000,00","79.000,00","79.000,00","-1,32",17,1.343.000,MPT,0.6319911677880269
2022-01-12,12.1.2022,77505.0,"79.000,00","77.505,00","78.961,67","-0,05",39,3.079.505,MPT,0.6200308807411378
2022-01-13,13.1.2022,78100.0,"78.100,00","78.000,00","78.080,00","-1,12",5,390.400,MPT,0.6247909949838796
2022-01-14,14.1.2022,78500.0,"79.000,00","78.500,00","78.844,02","0,98",45,3.547.981,MPT,0.6279910717857228
2022-01-17,17.1.2022,78999.0,"78.999,00","78.800,00","78.866,33","0,03",21,1.656.193,MPT,0.6319831675960222
2022-01-18,18.1.2022,78800.0,"78.800,00","78.800,00","78.800,00","-0,08",12,945.600,MPT,0.6303911293871053
2022-01-20,20.1.2022,78800.0,"78.800,00","78.750,00","78.798,03","0,00",38,2.994.325,MPT,0.6303911293871053
2022-01-21,21.1.2022,78500.0,"78.500,00","78.500,00","78.500,00","-0,38",34,2.669.000,MPT,0.6279910717857228
2022-01-24,24.1.2022,77500.0,"78.001,00","77.500,00","77.896,04","-0,77",48,3.739.010,MPT,0.6199908797811147
2022-01-25,25.1.2022,76000.0,"77.500,00","75.560,00","76.317,95","-2,03",39,2.976.400,MPT,0.6079905917742026
2022-01-26,26.1.2022,76000.0,"76.000,00","75.000,00","75.900,00","-0,55",10,759.000,MPT,0.6079905917742026
2022-01-27,27.1.2022,76301.0,"78.000,00","76.000,00","76.730,10","1,09",10,767.301,MPT,0.6103986495675896
2022-01-28,28.1.2022,77000.0,"77.000,00","77.000,00","77.000,00","0,35",2,154.000,MPT,0.6159907837788107
2022-01-31,31.1.2022,77000.0,"77.000,00","77.000,00","77.000,00","0,00",5,385.000,MPT,0.6159907837788107
2022-02-01,01.2.2022,77000.0,"77.000,00","77.000,00","77.000,00","0,00",3,231.000,MPT,0.6159907837788107
2022-02-02,02.2.2022,77000.0,"77.001,00","77.000,00","77.000,15","0,00",40,3.080.006,MPT,0.6159907837788107
2022-02-03,03.2.2022,77000.0,"77.001,00","77.000,00","77.000,01","0,00",199,15.323.002,MPT,0.6159907837788107
2022-02-07,07.2.2022,77000.0,"77.000,00","77.000,00","77.000,00","0,00",8,616.000,MPT,0.6159907837788107
2022-02-08,08.2.2022,78000.0,"78.000,00","77.501,00","77.780,41","1,01",34,2.644.534,MPT,0.6239909757834188
2022-02-09,09.2.2022,78000.0,"78.000,00","78.000,00","78.000,00","0,28",16,1.248.000,MPT,0.6239909757834188
2022-02-10,10.2.2022,77500.0,"78.001,00","77.003,00","77.520,72","-0,61",25,1.938.018,MPT,0.6199908797811147
2022-02-11,11.2.2022,77500.0,"77.500,00","77.500,00","77.500,00","-0,03",14,1.085.000,MPT,0.6199908797811147
2022-02-14,14.2.2022,77003.0,"77.003,00","77.003,00","77.003,00","-0,64",5,385.015,MPT,0.6160147843548245
2022-02-15,15.2.2022,77000.0,"77.000,00","77.000,00","77.000,00","0,00",21,1.617.000,MPT,0.6159907837788107
2022-02-16,16.2.2022,76999.0,"76.999,00","76.999,00","76.999,00","0,00",2,153.998,MPT,0.615982783586806
2022-02-18,18.2.2022,76000.0,"76.000,00","76.000,00","76.000,00","-1,30",30,2.280.000,MPT,0.6079905917742026
2022-02-21,21.2.2022,76000.0,"76.000,00","76.000,00","76.000,00","0,00",48,3.648.000,MPT,0.6079905917742026
2022-02-24,24.2.2022,68400.0,"68.400,00","68.400,00","68.400,00","-10,00",13,889.200,MPT,0.5471891325391809
2022-02-25,25.2.2022,70000.0,"70.000,00","68.500,00","68.993,29","0,87",14,965.906,MPT,0.5599894397465539
2022-02-28,28.2.2022,69990.0,"69.990,00","68.000,00","68.216,67","-1,13",21,1.432.550,MPT,0.5599094378265078
2022-03-02,02.3.2022,69101.0,"69.101,00","69.101,00","69.101,00","1,30",7,483.707,MPT,0.5527972671344111
2022-03-03,03.3.2022,69200.0,"69.200,00","69.200,00","69.200,00","0,14",2,138.400,MPT,0.5535892861428674
2022-03-04,04.3.2022,70000.0,"70.000,00","70.000,00","70.000,00","1,16",19,1.330.000,MPT,0.5599894397465539
2022-03-07,07.3.2022,70900.0,"70.900,00","70.000,00","70.180,00","0,26",5,350.900,MPT,0.5671896125507012
2022-03-09,09.3.2022,70900.0,"70.900,00","70.900,00","70.900,00","1,03",1,70.900,MPT,0.5671896125507012
2022-03-11,11.3.2022,70900.0,"70.900,00","70.900,00","70.900,00","0,00",2,141.800,MPT,0.5671896125507012
2022-03-15,15.3.2022,70001.0,"70.001,00","70.001,00","70.001,00","-1,27",1,70.001,MPT,0.5599974399385584
2022-03-16,16.3.2022,72000.0,"72.000,00","70.898,00","71.143,89","1,63",18,1.280.590,MPT,0.5759898237557701
2022-03-17,17.3.2022,73100.0,"73.100,00","73.100,00","73.100,00","2,75",2,146.200,MPT,0.584790034960839
2022-03-18,18.3.2022,73500.0,"73.500,00","73.100,00","73.300,00","0,27",4,293.200,MPT,0.5879901117626822
2022-03-21,21.3.2022,73500.0,"73.500,00","73.500,00","73.500,00","0,27",10,735.000,MPT,0.5879901117626822
2022-03-22,22.3.2022,73555.0,"73.600,00","73.510,00","73.555,00","0,07",18,1.323.990,MPT,0.5884301223229357
2022-03-23,23.3.2022,73500.0,"73.505,00","73.499,00","73.500,18","-0,07",22,1.617.004,MPT,0.5879901117626822
2022-03-25,25.3.2022,73500.0,"73.500,00","72.400,00","73.430,62","-0,09",16,1.174.890,MPT,0.5879901117626822
2022-03-29,29.3.2022,73500.0,"73.500,00","73.500,00","73.500,00","0,09",1,73.500,MPT,0.5879901117626822
2022-03-30,30.3.2022,74000.0,"74.000,00","73.999,00","73.999,20","0,68",5,369.996,MPT,0.5919902077649863
2022-03-31,31.3.2022,73500.0,"73.510,00","73.500,00","73.503,33","-0,67",6,441.020,MPT,0.5879901117626822
2022-04-04,04.4.2022,72500.0,"72.500,00","72.500,00","72.500,00","-1,37",5,362.500,MPT,0.5799899197580741
2022-04-05,05.4.2022,73500.0,"73.500,00","72.998,00","73.374,93","1,21",28,2.054.498,MPT,0.5879901117626822
2022-04-06,06.4.2022,73500.0,"73.500,00","73.500,00","73.500,00","0,17",7,514.500,MPT,0.5879901117626822
2022-04-07,07.4.2022,73500.0,"73.500,00","73.500,00","73.500,00","0,00",48,3.528.000,MPT,0.5879901117626822
2022-04-11,11.4.2022,73500.0,"73.500,00","73.499,00","73.499,59","0,00",29,2.131.488,MPT,0.5879901117626822
2022-04-12,12.4.2022,73000.0,"73.500,00","73.000,00","73.444,44","-0,08",9,661.000,MPT,0.5839900157603782
2022-04-13,13.4.2022,72501.0,"72.501,00","72.500,00","72.500,97","-1,28",59,4.277.557,MPT,0.5799979199500788
2022-04-14,14.4.2022,72500.0,"73.000,00","72.500,00","72.650,00","0,21",10,726.500,MPT,0.5799899197580741
2022-04-18,18.4.2022,73500.0,"73.500,00","72.600,00","73.276,00","0,86",25,1.831.900,MPT,0.5879901117626822
2022-04-19,19.4.2022,72500.0,"72.500,00","72.500,00","72.500,00","-1,06",5,362.500,MPT,0.5799899197580741
2022-04-20,20.4.2022,72500.0,"72.500,00","72.500,00","72.500,00","0,00",1,72.500,MPT,0.5799899197580741
2022-04-21,21.4.2022,73500.0,"73.500,00","72.500,00","73.333,00","1,15",6,439.998,MPT,0.5879901117626822
2022-04-26,26.4.2022,74000.0,"74.000,00","73.500,00","73.857,14","0,71",14,1.034.000,MPT,0.5919902077649863
2022-04-27,27.4.2022,74500.0,"74.500,00","74.500,00","74.500,00","0,87",22,1.639.000,MPT,0.5959903037672903
2022-04-28,28.4.2022,76000.0,"76.000,00","74.500,00","75.775,00","1,71",20,1.515.500,MPT,0.6079905917742026
2022-04-29,29.4.2022,80000.0,"80.000,00","77.000,00","79.620,00","5,07",25,1.990.500,MPT,0.639991359792635
2022-05-03,03.5.2022,79500.0,"80.000,00","79.500,00","79.766,67","0,18",6,478.600,MPT,0.6359912637903309
2022-05-04,04.5.2022,79000.0,"79.000,00","79.000,00","79.000,00","-0,96",7,553.000,MPT,0.6319911677880269
2022-05-05,05.5.2022,79000.0,"79.002,00","78.999,00","79.001,21","0,00",71,5.609.086,MPT,0.6319911677880269
2022-05-06,06.5.2022,78001.0,"78.500,00","78.000,00","78.031,72","-1,23",32,2.497.015,MPT,0.6239989759754233
2022-05-09,09.5.2022,77500.0,"78.000,00","77.500,00","77.916,67","-0,15",12,935.000,MPT,0.6199908797811147
2022-05-10,10.5.2022,78000.0,"78.000,00","78.000,00","78.000,00","0,11",16,1.248.000,MPT,0.6239909757834188
2022-05-11,11.5.2022,78100.0,"78.100,00","78.100,00","78.100,00","0,13",3,234.300,MPT,0.6247909949838796
2022-05-12,12.5.2022,78000.0,"78.000,00","78.000,00","78.000,00","-0,13",10,780.000,MPT,0.6239909757834188
2022-05-13,13.5.2022,77999.0,"77.999,00","77.500,00","77.832,67","-0,21",30,2.334.980,MPT,0.6239829755914141
2022-05-17,17.5.2022,76000.0,"76.000,00","76.000,00","76.000,00","-2,36",5,380.000,MPT,0.6079905917742026
2022-05-18,18.5.2022,76000.0,"76.000,00","76.000,00","76.000,00","0,00",12,912.000,MPT,0.6079905917742026
2022-05-23,23.5.2022,76000.0,"76.100,00","76.000,00","76.033,33","0,04",6,456.200,MPT,0.6079905917742026
2022-05-26,26.5.2022,76000.0,"76.000,00","76.000,00","76.000,00","-0,04",3,228.000,MPT,0.6079905917742026
2022-05-27,27.5.2022,75000.0,"75.000,00","75.000,00","75.000,00","-1,32",35,2.625.000,MPT,0.5999903997695945
2022-05-31,31.5.2022,75000.0,"75.000,00","75.000,00","75.000,00","0,00",1,75.000,MPT,0.5999903997695945
2022-06-01,01.6.2022,75000.0,"75.000,00","75.000,00","75.000,00","0,00",9,675.000,MPT,0.5999903997695945
2022-06-03,03.6.2022,75000.0,"75.000,00","75.000,00","75.000,00","0,00",11,825.000,MPT,0.5999903997695945
2022-06-06,06.6.2022,74998.0,"75.000,00","74.400,00","74.479,33","-0,69",63,4.692.198,MPT,0.5999743993855852
2022-06-07,07.6.2022,74450.0,"74.450,00","74.450,00","74.450,00","-0,04",2,148.900,MPT,0.59559029416706
2022-06-08,08.6.2022,74401.0,"74.401,00","74.401,00","74.401,00","-0,07",100,7.440.100,MPT,0.5951982847588342
2022-06-09,09.6.2022,74400.0,"74.401,00","74.000,00","74.348,26","-0,07",23,1.710.010,MPT,0.5951902845668295
2022-06-13,13.6.2022,74299.0,"74.299,00","74.000,00","74.078,68","-0,36",19,1.407.495,MPT,0.5943822651743641
2022-06-14,14.6.2022,73500.0,"73.500,00","73.500,00","73.500,00","-0,78",4,294.000,MPT,0.5879901117626822
2022-06-15,15.6.2022,73000.0,"73.000,00","72.501,00","72.863,91","-0,87",11,801.503,MPT,0.5839900157603782
2022-06-16,16.6.2022,72802.0,"72.802,00","72.800,00","72.800,83","-0,09",12,873.610,MPT,0.5824059777434658
2022-06-17,17.6.2022,73100.0,"74.000,00","73.100,00","73.666,67","1,19",18,1.326.000,MPT,0.584790034960839
2022-06-20,20.6.2022,70505.0,"70.505,00","70.505,00","70.505,00","-4,29",2,141.010,MPT,0.564029536708881
2022-06-21,21.6.2022,70000.0,"70.000,00","70.000,00","70.000,00","-0,72",2,140.000,MPT,0.5599894397465539
2022-06-23,23.6.2022,70002.0,"70.010,00","70.002,00","70.006,00","0,01",4,280.024,MPT,0.5600054401305631
2022-06-24,24.6.2022,71000.0,"71.000,00","70.001,00","70.958,36","1,36",36,2.554.501,MPT,0.567989631751162
2022-06-27,27.6.2022,71000.0,"71.000,00","71.000,00","71.000,00","0,06",12,852.000,MPT,0.567989631751162
2022-06-28,28.6.2022,71000.0,"71.000,00","71.000,00","71.000,00","0,00",4,284.000,MPT,0.567989631751162
2022-06-29,29.6.2022,71000.0,"71.000,00","71.000,00","71.000,00","0,00",11,781.000,MPT,0.567989631751162
2022-07-04,04.7.2022,71000.0,"71.000,00","70.990,00","70.992,86","-0,01",7,496.950,MPT,0.567989631751162
2022-07-05,05.7.2022,70500.0,"71.000,00","70.500,00","70.937,50","-0,08",16,1.135.000,MPT,0.5639895357488579
2022-07-07,07.7.2022,70700.0,"70.700,00","70.501,00","70.643,14","-0,41",7,494.502,MPT,0.5655895741497795
2022-07-08,08.7.2022,70511.0,"70.899,00","70.501,00","70.574,27","-0,10",11,776.317,MPT,0.5640775378609086
2022-07-11,11.7.2022,70000.0,"70.500,00","70.000,00","70.083,33","-0,70",12,841.000,MPT,0.5599894397465539
2022-07-12,12.7.2022,69009.0,"69.985,00","69.009,00","69.550,89","-0,76",9,625.958,MPT,0.5520612494699872
2022-07-14,14.7.2022,69800.0,"69.800,00","68.502,00","69.038,10","-0,74",29,2.002.105,MPT,0.5583894013456322
2022-07-15,15.7.2022,69000.0,"69.000,00","69.000,00","69.000,00","-0,06",4,276.000,MPT,0.5519892477419458
2022-07-18,18.7.2022,69000.0,"69.000,00","69.000,00","69.000,00","0,00",15,1.035.000,MPT,0.5519892477419458
2022-07-19,19.7.2022,69800.0,"69.800,00","69.001,00","69.650,19","0,94",16,1.114.403,MPT,0.5583894013456322
2022-07-20,20.7.2022,70000.0,"70.000,00","69.985,00","69.997,33","0,50",45,3.149.880,MPT,0.5599894397465539
2022-07-21,21.7.2022,71000.0,"71.000,00","70.900,00","70.922,86","1,32",35,2.482.300,MPT,0.567989631751162
2022-07-26,26.7.2022,70001.0,"70.005,00","70.001,00","70.003,67","-1,30",3,210.011,MPT,0.5599974399385584
2022-07-27,27.7.2022,70000.0,"70.000,00","70.000,00","70.000,00","-0,01",3,210.000,MPT,0.5599894397465539
2022-07-28,28.7.2022,69999.0,"69.999,00","69.999,00","69.999,00","0,00",3,209.997,MPT,0.5599814395545493
2022-07-29,29.7.2022,72000.0,"72.000,00","71.999,00","71.999,76","2,86",21,1.511.995,MPT,0.5759898237557701
2022-08-03,03.8.2022,71000.0,"72.000,00","71.000,00","71.100,00","-1,25",10,711.000,MPT,0.567989631751162
2022-08-10,10.8.2022,72000.0,"72.000,00","71.201,00","71.600,50","0,70",4,286.402,MPT,0.5759898237557701
2022-08-17,17.8.2022,72000.0,"72.000,00","71.500,00","71.949,70","0,49",50,3.597.485,MPT,0.5759898237557701
2022-08-19,19.8.2022,72000.0,"72.050,00","72.000,00","72.008,33","0,08",12,864.100,MPT,0.5759898237557701
2022-08-22,22.8.2022,72000.0,"72.000,00","71.900,00","71.966,67","-0,06",3,215.900,MPT,0.5759898237557701
2022-08-23,23.8.2022,72000.0,"72.000,00","72.000,00","72.000,00","0,05",3,216.000,MPT,0.5759898237557701
2022-08-24,24.8.2022,72000.0,"72.000,00","72.000,00","72.000,00","0,00",7,504.000,MPT,0.5759898237557701
2022-08-25,25.8.2022,72500.0,"72.500,00","72.500,00","72.500,00","0,69",5,362.500,MPT,0.5799899197580741
2022-08-29,29.8.2022,72000.0,"72.000,00","72.000,00","72.000,00","-0,69",3,216.000,MPT,0.5759898237557701
2022-08-30,30.8.2022,72000.0,"72.000,00","72.000,00","72.000,00","0,00",2,144.000,MPT,0.5759898237557701
2022-09-01,01.9.2022,70500.0,"72.000,00","70.500,00","70.714,29","-1,79",7,495.000,MPT,0.5639895357488579
2022-09-05,05.9.2022,70600.0,"70.600,00","70.600,00","70.600,00","-0,16",2,141.200,MPT,0.5647895549493187
2022-09-06,06.9.2022,70000.0,"70.600,00","70.000,00","70.400,00","-0,28",9,633.600,MPT,0.5599894397465539
2022-09-12,12.9.2022,69799.0,"69.799,00","69.500,00","69.619,60","-1,11",5,348.098,MPT,0.5583814011536277
2022-09-13,13.9.2022,69999.0,"69.999,00","69.500,00","69.832,42","0,31",33,2.304.470,MPT,0.5599814395545493
2022-09-14,14.9.2022,69500.0,"70.000,00","69.500,00","69.812,08","-0,03",24,1.675.490,MPT,0.5559893437442498
2022-09-15,15.9.2022,69000.0,"69.000,00","69.000,00","69.000,00","-1,16",8,552.000,MPT,0.5519892477419458
2022-09-16,16.9.2022,68501.0,"68.600,00","68.500,00","68.517,08","-0,70",12,822.205,MPT,0.5479971519316463
2022-09-20,20.9.2022,68100.0,"68.500,00","68.100,00","68.471,14","-0,07",14,958.596,MPT,0.5447890749377985
2022-09-21,21.9.2022,68000.0,"68.000,00","68.000,00","68.000,00","-0,69",36,2.448.000,MPT,0.5439890557373377
2022-09-22,22.9.2022,68000.0,"68.000,00","68.000,00","68.000,00","0,00",33,2.244.000,MPT,0.5439890557373377
2022-09-23,23.9.2022,68000.0,"68.001,00","68.000,00","68.000,92","0,00",13,884.012,MPT,0.5439890557373377
2022-09-26,26.9.2022,67000.0,"67.000,00","67.000,00","67.000,00","-1,47",3,201.000,MPT,0.5359888637327296
2022-09-27,27.9.2022,66000.0,"66.000,00","66.000,00","66.000,00","-1,49",35,2.310.000,MPT,0.5279886717281215
2022-09-29,29.9.2022,66000.0,"66.001,00","66.000,00","66.000,79","0,00",29,1.914.023,MPT,0.5279886717281215
2022-09-30,30.9.2022,66001.0,"66.001,00","66.000,00","66.000,05","0,00",37,2.442.002,MPT,0.527996671920126
2022-10-03,03.10.2022,67000.0,"67.000,00","66.000,00","66.333,33","0,50",3,199.000,MPT,0.5359888637327296
2022-10-04,04.10.2022,66000.0,"67.000,00","66.000,00","66.088,31","-0,37",80,5.287.065,MPT,0.5279886717281215
2022-10-10,10.10.2022,66000.0,"66.000,00","66.000,00","66.000,00","-0,13",2,132.000,MPT,0.5279886717281215
2022-10-17,17.10.2022,66100.0,"66.100,00","66.100,00","66.100,00","0,15",1,66.100,MPT,0.5287886909285823
2022-10-18,18.10.2022,66501.0,"67.000,00","66.501,00","66.833,67","1,11",3,200.501,MPT,0.5319967679224301
2022-10-20,20.10.2022,67000.0,"67.000,00","67.000,00","67.000,00","0,25",5,335.000,MPT,0.5359888637327296
2022-10-21,21.10.2022,67000.0,"67.000,00","67.000,00","67.000,00","0,00",1,67.000,MPT,0.5359888637327296
2022-10-25,25.10.2022,67000.0,"67.000,00","67.000,00","67.000,00","0,00",9,603.000,MPT,0.5359888637327296
2022-10-26,26.10.2022,69999.0,"69.999,00","69.999,00","69.999,00","4,48",7,489.993,MPT,0.5599814395545493
2022-10-28,28.10.2022,69000.0,"69.000,00","68.999,00","68.999,82","-1,43",28,1.931.995,MPT,0.5519892477419458
2022-11-01,01.11.2022,68000.0,"68.000,00","68.000,00","68.000,00","-1,45",1,68.000,MPT,0.5439890557373377
2022-11-07,07.11.2022,67500.0,"67.500,00","67.000,00","67.333,33","-0,98",6,404.000,MPT,0.5399889597350336
2022-11-09,09.11.2022,67500.0,"67.500,00","67.500,00","67.500,00","0,25",2,135.000,MPT,0.5399889597350336
2022-11-10,10.11.2022,67495.0,"67.500,00","67.495,00","67.499,44","0,00",27,1.822.485,MPT,0.5399489587750106
2022-11-11,11.11.2022,67100.0,"67.500,00","67.100,00","67.333,25","-0,25",12,807.999,MPT,0.5367888829331904
2022-11-14,14.11.2022,66500.0,"66.500,00","66.500,00","66.500,00","-1,24",5,332.500,MPT,0.5319887677304255
2022-11-15,15.11.2022,66500.0,"66.500,00","66.500,00","66.500,00","0,00",1,66.500,MPT,0.5319887677304255
2022-11-16,16.11.2022,66500.0,"66.500,00","66.500,00","66.500,00","0,00",77,5.120.500,MPT,0.5319887677304255
2022-11-17,17.11.2022,66200.0,"66.500,00","66.200,00","66.218,05","-0,42",64,4.237.955,MPT,0.5295887101290431
2022-11-18,18.11.2022,66000.0,"66.000,00","66.000,00","66.000,00","-0,33",2,132.000,MPT,0.5279886717281215
2022-11-22,22.11.2022,65800.0,"66.000,00","65.800,00","65.885,71","-0,17",7,461.200,MPT,0.5263886333271998
2022-11-23,23.11.2022,66000.0,"66.000,00","65.999,00","65.999,57","0,17",7,461.997,MPT,0.5279886717281215
2022-11-25,25.11.2022,65500.0,"66.000,00","65.500,00","65.833,33","-0,25",3,197.500,MPT,0.5239885757258174
2022-11-28,28.11.2022,65750.0,"65.850,00","65.750,00","65.800,00","-0,05",4,263.200,MPT,0.5259886237269694
2022-11-29,29.11.2022,66000.0,"66.000,00","66.000,00","66.000,00","0,30",1,66.000,MPT,0.5279886717281215
2022-11-30,30.11.2022,66000.0,"66.000,00","66.000,00","66.000,00","0,00",9,594.000,MPT,0.5279886717281215
2022-12-06,06.12.2022,66003.0,"66.003,00","66.003,00","66.003,00","0,00",2,132.006,MPT,0.5280126723041353
2022-12-07,07.12.2022,66003.0,"66.003,00","66.003,00","66.003,00","0,00",5,330.015,MPT,0.5280126723041353
